product_id,wine_type,wine_name,wine_origin,rating_avg,rating_num,price_current,price_prediscount,discount_nom,savings_percent,user_id,event_type,event_strength,user_weighted_sum
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,42.0,989,$17.01,28.0,512039,comment,3.0,21.0
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,164023,view,1.0,16.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,958490,like,1.5,18.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,404351,view,1.0,9.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,630600,like,1.5,8.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,933224,comment,3.0,11.0
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,513348,view,1.0,6.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,486444,like,1.5,14.0
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,512039,comment,3.0,21.0
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,164023,view,1.0,16.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,958490,like,1.5,18.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,404351,view,1.0,9.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,630600,like,1.5,8.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,933224,comment,3.0,11.0
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,513348,view,1.0,6.5
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,486444,like,1.5,14.0
583739,Bordeaux Red Blends,Chateau Lafite Rothschild 2019,"Pauillac, Bordeaux, France",4.7,25,,989,,,512039,comment,3.0,21.0
1069468,Cabernet Sauvignon,Decoy California Cabernet Sauvignon 2020,California,4.2,84,36.0,25,$18.01,33.0,593658,like,1.5,9.5
1069468,Cabernet Sauvignon,Decoy California Cabernet Sauvignon 2020,California,4.2,84,36.0,25,$18.01,33.0,179992,bookmark,4.5,11.0
1069468,Cabernet Sauvignon,Decoy California Cabernet Sauvignon 2020,California,4.2,84,36.0,25,$18.01,33.0,287430,view,1.0,15.0
1069468,Cabernet Sauvignon,Decoy California Cabernet Sauvignon 2020,California,4.2,84,36.0,25,$18.01,33.0,261140,follow,4.0,10.0
534558,Sangiovese,Castellani Sangiovese 2016,"Tuscany, Italy",4.1,2064,16.0,17,$23.01,58.0,930930,follow,4.0,16.0
534558,Sangiovese,Castellani Sangiovese 2016,"Tuscany, Italy",4.1,2064,16.0,17,$23.01,58.0,374560,follow,4.0,19.5
746642,Bordeaux Red Blends,Chateau Les Gravieres 2020,"St. Emilion, Bordeaux, France",3.7,31,89.0,29,$11.01,11.0,310968,bookmark,4.5,11.5
746642,Bordeaux Red Blends,Chateau Les Gravieres 2020,"St. Emilion, Bordeaux, France",3.7,31,89.0,29,$11.01,11.0,659678,follow,4.0,10.0
746642,Bordeaux Red Blends,Chateau Les Gravieres 2020,"St. Emilion, Bordeaux, France",3.7,31,89.0,29,$11.01,11.0,261140,view,1.0,10.0
1136909,Nerello Mascalese,Tornatore Pietrarizzo Etna Rosso 2019,"Sicily, Italy",3.6,19,14.0,60,$13.01,46.0,474326,view,1.0,11.5
1136909,Nerello Mascalese,Tornatore Pietrarizzo Etna Rosso 2019,"Sicily, Italy",3.6,19,14.0,60,$13.01,46.0,831588,view,1.0,11.5
583845,Bordeaux Red Blends,Chateau Pontet-Canet 2019,"Pauillac, Bordeaux, France",4.5,13,29.0,149,$15.01,33.0,227014,view,1.0,2.0
583845,Bordeaux Red Blends,Chateau Pontet-Canet 2019,"Pauillac, Bordeaux, France",4.5,13,29.0,149,$15.01,33.0,391653,view,1.0,6.5
1432148,Cabernet Sauvignon,Juggernaut Hillside Cabernet Sauvignon 2021,California,0.0,0,,19,,,798639,like,1.5,13.5
1432148,Cabernet Sauvignon,Juggernaut Hillside Cabernet Sauvignon 2021,California,0.0,0,,19,,,111162,view,1.0,9.5
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,777798,rate,2.0,12.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,840139,view,1.0,2.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,625037,like,1.5,6.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,868836,view,1.0,6.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,233200,view,1.0,2.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,314317,view,1.0,15.5
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,777798,rate,2.0,12.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,840139,view,1.0,2.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,625037,like,1.5,6.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,868836,view,1.0,6.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,233200,view,1.0,2.0
955310,Bordeaux Red Blends,Chateau Latour (1 Bottle in OWC) 2014,"Pauillac, Bordeaux, France",0.0,0,,599,,,314317,view,1.0,15.5
1171412,Sangiovese,Frescobaldi Nipozzano Chianti Rufina Riserva 2019,"Chianti, Tuscany, Italy",3.9,29,,33,,,982610,view,1.0,16.0
1171412,Sangiovese,Frescobaldi Nipozzano Chianti Rufina Riserva 2019,"Chianti, Tuscany, Italy",3.9,29,,33,,,509961,view,1.0,5.5
1171412,Sangiovese,Frescobaldi Nipozzano Chianti Rufina Riserva 2019,"Chianti, Tuscany, Italy",3.9,29,,33,,,228437,view,1.0,2.0
746193,Bordeaux Red Blends,Chateau Fontenil 2020,"Fronsac, Bordeaux, France",4.6,8,,27,,,294603,like,1.5,4.0
746193,Bordeaux Red Blends,Chateau Fontenil 2020,"Fronsac, Bordeaux, France",4.6,8,,27,,,701837,view,1.0,3.0
746193,Bordeaux Red Blends,Chateau Fontenil 2020,"Fronsac, Bordeaux, France",4.6,8,,27,,,490812,like,1.5,5.5
1104194,Cabernet Sauvignon,Jordan Cabernet Sauvignon 2018,"Alexander Valley, Sonoma County, California",4.6,49,,64,,,627456,view,1.0,6.0
1104194,Cabernet Sauvignon,Jordan Cabernet Sauvignon 2018,"Alexander Valley, Sonoma County, California",4.6,49,,64,,,824513,bookmark,4.5,7.5
1104194,Cabernet Sauvignon,Jordan Cabernet Sauvignon 2018,"Alexander Valley, Sonoma County, California",4.6,49,,64,,,374560,view,1.0,19.5
1104194,Cabernet Sauvignon,Jordan Cabernet Sauvignon 2018,"Alexander Valley, Sonoma County, California",4.6,49,,64,,,472320,like,1.5,8.0
1133016,Sangiovese,Bibbiano Vigna del Capannino Chianti Classico Gran Selezione 2019,"Chianti Classico, Chianti, Tuscany, Italy",4.0,22,,55,,,661905,like,1.5,7.5
1133016,Sangiovese,Bibbiano Vigna del Capannino Chianti Classico Gran Selezione 2019,"Chianti Classico, Chianti, Tuscany, Italy",4.0,22,,55,,,530572,follow,4.0,18.5
1133016,Sangiovese,Bibbiano Vigna del Capannino Chianti Classico Gran Selezione 2019,"Chianti Classico, Chianti, Tuscany, Italy",4.0,22,,55,,,287711,like,1.5,13.5
1133016,Sangiovese,Bibbiano Vigna del Capannino Chianti Classico Gran Selezione 2019,"Chianti Classico, Chianti, Tuscany, Italy",4.0,22,,55,,,167975,like,1.5,29.5
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,,40,,,997590,view,1.0,13.5
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,,40,,,223663,view,1.0,8.0
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,,40,,,530572,view,1.0,18.5
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,,40,,,728730,view,1.0,11.0
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,,40,,,986881,view,1.0,12.0
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,,40,,,530572,rate,2.0,18.5
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,,40,,,154188,view,1.0,9.0
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,16.0,40,$23.01,58.0,997590,view,1.0,13.5
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,16.0,40,$23.01,58.0,223663,view,1.0,8.0
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,16.0,40,$23.01,58.0,530572,view,1.0,18.5
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,16.0,40,$23.01,58.0,728730,view,1.0,11.0
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,16.0,40,$23.01,58.0,986881,view,1.0,12.0
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,16.0,40,$23.01,58.0,530572,rate,2.0,18.5
1202359,Bordeaux Red Blends,Chateau Haut Gaudin Bordeaux Superieur 2019,"Bordeaux, France",4.3,93,16.0,40,$23.01,58.0,154188,view,1.0,9.0
741360,Pinot Noir,Faiveley Mercurey Rouge 2019,"Mercurey, Cote Chalonnaise, Burgundy, France",4.3,23,,37,,,110391,like,1.5,4.0
1456793,Sangiovese,Ruffino Riserva Ducale Oro Chianti Classico Gran Selezione (3 Liter) with Wood Box 2018,"Chianti Classico, Chianti, Tuscany, Italy",0.0,0,,189,,,749529,bookmark,4.5,6.0
1456793,Sangiovese,Ruffino Riserva Ducale Oro Chianti Classico Gran Selezione (3 Liter) with Wood Box 2018,"Chianti Classico, Chianti, Tuscany, Italy",0.0,0,,189,,,837906,like,1.5,8.0
1190098,Pinot Noir,Albert Bichot Pommard Clos des Ursulines Domaine du Pavillon Monopole 2019,"Pommard, Cote de Beaune, Cote d'Or, Burgundy, France",0.0,0,,101,,,314317,view,1.0,15.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,879063,view,1.0,3.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,982610,follow,4.0,16.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,406843,view,1.0,28.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,245780,like,1.5,17.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,287711,rate,2.0,13.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,704589,follow,4.0,16.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,762814,rate,2.0,11.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,490330,view,1.0,11.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,866764,view,1.0,5.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,323194,comment,3.0,9.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,,28,,,720062,like,1.5,10.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,879063,view,1.0,3.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,982610,follow,4.0,16.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,406843,view,1.0,28.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,245780,like,1.5,17.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,287711,rate,2.0,13.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,704589,follow,4.0,16.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,762814,rate,2.0,11.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,490330,view,1.0,11.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,866764,view,1.0,5.5
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,323194,comment,3.0,9.0
938102,Malbec,Sur de los Andes Reserva Malbec 2018,"Mendoza, Argentina",4.2,189,14.0,28,$13.01,46.0,720062,like,1.5,10.0
1173521,Cabernet Sauvignon,Robert Mondavi Private Selection Bourbon Barrels Cabernet Sauvignon 2021,"Monterey, Central Coast, California",4.2,57,,16,,,515744,like,1.5,10.5
1173521,Cabernet Sauvignon,Robert Mondavi Private Selection Bourbon Barrels Cabernet Sauvignon 2021,"Monterey, Central Coast, California",4.2,57,,16,,,837906,bookmark,4.5,8.0
1032258,Nebbiolo,Terre del Barolo Vinum Vita Est Barolo 2016,"Barolo, Piedmont, Italy",4.1,114,,45,,,130668,view,1.0,3.5
1032258,Nebbiolo,Terre del Barolo Vinum Vita Est Barolo 2016,"Barolo, Piedmont, Italy",4.1,114,,45,,,155264,view,1.0,3.5
1032258,Nebbiolo,Terre del Barolo Vinum Vita Est Barolo 2016,"Barolo, Piedmont, Italy",4.1,114,,45,,,311971,like,1.5,8.5
1032258,Nebbiolo,Terre del Barolo Vinum Vita Est Barolo 2016,"Barolo, Piedmont, Italy",4.1,114,,45,,,661905,view,1.0,7.5
1032258,Nebbiolo,Terre del Barolo Vinum Vita Est Barolo 2016,"Barolo, Piedmont, Italy",4.1,114,,45,,,199869,view,1.0,9.0
1032258,Nebbiolo,Terre del Barolo Vinum Vita Est Barolo 2016,"Barolo, Piedmont, Italy",4.1,114,,45,,,189218,like,1.5,6.5
1032258,Nebbiolo,Terre del Barolo Vinum Vita Est Barolo 2016,"Barolo, Piedmont, Italy",4.1,114,,45,,,347668,like,1.5,13.0
1166405,Pinot Noir,Domaine Prieur-Brunet Santenay Maladiere Premier Cru 2020,"Santenay, Cote de Beaune, Cote d'Or, Burgundy, France",0.0,0,,55,,,300008,like,1.5,17.5
1166405,Pinot Noir,Domaine Prieur-Brunet Santenay Maladiere Premier Cru 2020,"Santenay, Cote de Beaune, Cote d'Or, Burgundy, France",0.0,0,,55,,,700804,view,1.0,8.0
1166405,Pinot Noir,Domaine Prieur-Brunet Santenay Maladiere Premier Cru 2020,"Santenay, Cote de Beaune, Cote d'Or, Burgundy, France",0.0,0,,55,,,434233,view,1.0,4.0
1166405,Pinot Noir,Domaine Prieur-Brunet Santenay Maladiere Premier Cru 2020,"Santenay, Cote de Beaune, Cote d'Or, Burgundy, France",0.0,0,,55,,,504810,view,1.0,13.0
1133610,Cabernet Sauvignon,Quintessa (375ML half-bottle) 2019,"Rutherford, Napa Valley, California",0.0,0,549.0,129,$20.01,4.0,260993,comment,3.0,6.0
1387479,Cabernet Sauvignon,Spottswoode Cabernet Sauvignon 2020,"St. Helena, Napa Valley, California",0.0,0,,254,,,255134,rate,2.0,8.0
1387479,Cabernet Sauvignon,Spottswoode Cabernet Sauvignon 2020,"St. Helena, Napa Valley, California",0.0,0,,254,,,167975,like,1.5,29.5
1387479,Cabernet Sauvignon,Spottswoode Cabernet Sauvignon 2020,"St. Helena, Napa Valley, California",0.0,0,,254,,,157044,comment,3.0,10.0
1387479,Cabernet Sauvignon,Spottswoode Cabernet Sauvignon 2020,"St. Helena, Napa Valley, California",0.0,0,,254,,,689188,view,1.0,15.5
1111481,Cabernet Sauvignon,Quintessa 2019,"Rutherford, Napa Valley, California",4.6,39,,234,,,180331,view,1.0,5.5
1111481,Cabernet Sauvignon,Quintessa 2019,"Rutherford, Napa Valley, California",4.6,39,,234,,,393246,rate,2.0,14.0
1111481,Cabernet Sauvignon,Quintessa 2019,"Rutherford, Napa Valley, California",4.6,39,,234,,,811510,like,1.5,1.5
1001254,Cabernet Sauvignon,Lail J. Daniel Cuvee Cabernet Sauvignon 2019,"Napa Valley, California",0.0,0,,299,,,997007,view,1.0,3.0
1001254,Cabernet Sauvignon,Lail J. Daniel Cuvee Cabernet Sauvignon 2019,"Napa Valley, California",0.0,0,,299,,,710666,bookmark,4.5,18.5
1166321,Cabernet Sauvignon,Beaulieu Vineyard Georges de Latour Private Reserve 2019,"Napa Valley, California",4.4,64,,165,,,236660,view,1.0,7.5
1166321,Cabernet Sauvignon,Beaulieu Vineyard Georges de Latour Private Reserve 2019,"Napa Valley, California",4.4,64,,165,,,982610,comment,3.0,16.0
1166321,Cabernet Sauvignon,Beaulieu Vineyard Georges de Latour Private Reserve 2019,"Napa Valley, California",4.4,64,,165,,,512039,view,1.0,21.0
1166321,Cabernet Sauvignon,Beaulieu Vineyard Georges de Latour Private Reserve 2019,"Napa Valley, California",4.4,64,,165,,,374560,rate,2.0,19.5
1166321,Cabernet Sauvignon,Beaulieu Vineyard Georges de Latour Private Reserve 2019,"Napa Valley, California",4.4,64,,165,,,635596,view,1.0,5.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,683280,like,1.5,10.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,512039,view,1.0,21.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,933755,view,1.0,4.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,354801,like,1.5,6.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,683280,like,1.5,10.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,986115,rate,2.0,5.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,509102,like,1.5,13.5
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,154188,rate,2.0,9.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,230327,view,1.0,9.5
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,683280,like,1.5,10.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,512039,view,1.0,21.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,933755,view,1.0,4.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,354801,like,1.5,6.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,683280,like,1.5,10.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,986115,rate,2.0,5.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,509102,like,1.5,13.5
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,154188,rate,2.0,9.0
202479,Bordeaux Red Blends,Chateau Mouton Rothschild 2016,"Pauillac, Bordeaux, France",4.5,54,,949,,,230327,view,1.0,9.5
1309759,Bordeaux Red Blends,Chateau Haut-Bailly (Futures Pre-Sale) 2022,"Pessac-Leognan, Bordeaux, France",0.0,0,,159,,,593658,view,1.0,9.5
1309759,Bordeaux Red Blends,Chateau Haut-Bailly (Futures Pre-Sale) 2022,"Pessac-Leognan, Bordeaux, France",0.0,0,,159,,,504810,view,1.0,13.0
1309759,Bordeaux Red Blends,Chateau Haut-Bailly (Futures Pre-Sale) 2022,"Pessac-Leognan, Bordeaux, France",0.0,0,,159,,,710666,view,1.0,18.5
1309759,Bordeaux Red Blends,Chateau Haut-Bailly (Futures Pre-Sale) 2022,"Pessac-Leognan, Bordeaux, France",0.0,0,,159,,,474326,follow,4.0,11.5
789279,Cabernet Sauvignon,Paul Hobbs Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon 2019,"St. Helena, Napa Valley, California",0.0,0,,299,,,318922,view,1.0,4.0
789279,Cabernet Sauvignon,Paul Hobbs Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon 2019,"St. Helena, Napa Valley, California",0.0,0,,299,,,685520,view,1.0,2.5
789279,Cabernet Sauvignon,Paul Hobbs Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon 2019,"St. Helena, Napa Valley, California",0.0,0,,299,,,720062,follow,4.0,10.0
929908,Bordeaux Red Blends,Continuum 2019,"Napa Valley, California",4.8,36,,294,,,951540,view,1.0,6.0
929908,Bordeaux Red Blends,Continuum 2019,"Napa Valley, California",4.8,36,,294,,,509102,view,1.0,13.5
929908,Bordeaux Red Blends,Continuum 2019,"Napa Valley, California",4.8,36,,294,,,282266,view,1.0,6.5
929908,Bordeaux Red Blends,Continuum 2019,"Napa Valley, California",4.8,36,,294,,,490330,view,1.0,11.5
929908,Bordeaux Red Blends,Continuum 2019,"Napa Valley, California",4.8,36,,294,,,491585,view,1.0,14.0
1308082,Bordeaux Red Blends,Chateau Cheval Blanc (Futures Pre-Sale) 2022,"St. Emilion, Bordeaux, France",0.0,0,,669,,,167975,like,1.5,29.5
1308082,Bordeaux Red Blends,Chateau Cheval Blanc (Futures Pre-Sale) 2022,"St. Emilion, Bordeaux, France",0.0,0,,669,,,282266,view,1.0,6.5
1308082,Bordeaux Red Blends,Chateau Cheval Blanc (Futures Pre-Sale) 2022,"St. Emilion, Bordeaux, France",0.0,0,,669,,,167975,comment,3.0,29.5
1308082,Bordeaux Red Blends,Chateau Cheval Blanc (Futures Pre-Sale) 2022,"St. Emilion, Bordeaux, France",0.0,0,,669,,,452730,like,1.5,3.0
1308082,Bordeaux Red Blends,Chateau Cheval Blanc (Futures Pre-Sale) 2022,"St. Emilion, Bordeaux, France",0.0,0,,669,,,167975,like,1.5,29.5
1308082,Bordeaux Red Blends,Chateau Cheval Blanc (Futures Pre-Sale) 2022,"St. Emilion, Bordeaux, France",0.0,0,,669,,,282266,view,1.0,6.5
1308082,Bordeaux Red Blends,Chateau Cheval Blanc (Futures Pre-Sale) 2022,"St. Emilion, Bordeaux, France",0.0,0,,669,,,167975,comment,3.0,29.5
1308082,Bordeaux Red Blends,Chateau Cheval Blanc (Futures Pre-Sale) 2022,"St. Emilion, Bordeaux, France",0.0,0,,669,,,452730,like,1.5,3.0
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,,"1,989",,,726235,view,1.0,10.0
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,,"1,989",,,659678,view,1.0,10.0
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,,"1,989",,,432479,view,1.0,5.0
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,,"1,989",,,405559,view,1.0,8.5
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,,"1,989",,,375045,like,1.5,7.5
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,,"1,989",,,496622,view,1.0,17.5
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,,"1,989",,,710666,bookmark,4.5,18.5
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,1499.0,"1,989",$100.01,6.0,726235,view,1.0,10.0
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,1499.0,"1,989",$100.01,6.0,659678,view,1.0,10.0
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,1499.0,"1,989",$100.01,6.0,432479,view,1.0,5.0
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,1499.0,"1,989",$100.01,6.0,405559,view,1.0,8.5
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,1499.0,"1,989",$100.01,6.0,375045,like,1.5,7.5
583740,Bordeaux Red Blends,Chateau Lafite Rothschild (1.5 Liter Magnum) 2019,"Pauillac, Bordeaux, France",0.0,0,1499.0,"1,989",$100.01,6.0,496622,view,1.0,17.5
